VID,Devicetime,Servertime,"HTML Response","XML Response","Last Posttime",Comment
201272,"2021-07-07 10:53:00","2021-07-07 10:53:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:14",Update
202001,"2021-07-07 10:33:43","2021-07-07 10:39:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:39:51",Update
202002,"2021-07-07 10:52:44","2021-07-07 10:52:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:04",Update
202003,"2021-07-07 10:52:55","2021-07-07 10:53:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:14",Update
202004,"2021-07-07 06:45:40","2021-07-07 06:46:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 06:46:25",Update
VID,Devicetime,Servertime,"HTML Response","XML Response","Last Posttime",Comment
202005,"2021-07-07 10:52:59","2021-07-07 10:53:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:15",Update
202006,"2021-07-07 10:53:34","2021-07-07 10:53:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:44",Update
202007,"2021-07-07 10:52:42","2021-07-07 10:52:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:52:55",Update
202009,"2021-07-07 10:52:38","2021-07-07 10:52:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:52:54",Update
202010,"2021-07-07 10:53:04","2021-07-07 10:53:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:26",Update
202011,"2021-07-07 10:52:52","2021-07-07 10:52:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:53:13",Update
202012,"2021-06-29 13:35:54","2021-06-29 13:35:58",200,"{""data_failed"":[],""message"":""Success""}","2021-06-29 13:36:07","CPU Reset"
202013,"2021-07-07 10:53:52","2021-07-07 10:53:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:54:06",Update
202014," Tidak ada data di API"
202015,"2021-07-07 10:53:52","2021-07-07 10:53:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:54:07",Update
202016,"2021-07-07 10:54:36","2021-07-07 10:54:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:54:46",Update
202017,"2021-07-07 10:54:50","2021-07-07 10:54:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 10:55:06",Update
