201264,"2021-08-05 10:08:28","2021-08-05 10:08:31",200,"{""data_failed"":[],""message"":""Success""}","2021-08-05 10:09:23","Battery Power Low (66,0)"
201242,"2021-08-06 17:52:24","2021-08-06 17:52:33",200,"{""data_failed"":[],""message"":""Success""}","2021-08-06 17:52:41","CPU Reset"
202272,"2021-08-07 17:17:36","2021-08-07 17:17:39",200,"{""data_failed"":[],""message"":""Success""}","2021-08-07 17:17:47","CPU Reset"
202276,"2021-08-07 11:31:46","2021-08-07 11:33:29",200,"{""data_failed"":[],""message"":""Success""}","2021-08-07 11:33:41","CPU Reset"
202286,"2021-08-09 23:54:19","2021-08-09 23:54:23",200,"{""data_failed"":[],""message"":""Success""}","2021-08-09 23:54:33","CPU Reset"
202087,"2021-08-09 16:11:01","2021-08-09 16:11:05",200,"{""data_failed"":[],""message"":""Success""}","2021-08-09 16:11:20","Battery Power Low (66,5728)"
202181,"2021-08-09 19:42:34","2021-08-09 20:55:26",200,"{""data_failed"":[],""message"":""Success""}","2021-08-09 20:55:40","CPU Reset"
201079,"2021-08-10 10:49:34","2021-08-10 10:49:37",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 10:49:49",Update
202469,"2021-08-10 12:46:15","2021-08-10 12:46:18",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:30",Update
202487,"2021-08-10 06:23:34","2021-08-10 06:23:39",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 06:23:47",Update
202322,"2021-08-10 11:11:56","2021-08-10 11:13:12",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 11:13:26",Update
202364,"2021-08-10 11:12:07","2021-08-10 11:12:10",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 11:12:23",Update
202299,"2021-08-10 11:15:43","2021-08-10 11:15:47",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 11:16:01",Update
202079,"2021-08-10 07:29:40","2021-08-10 07:29:44",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 07:29:57",Update
202212,"2021-08-10 12:46:20","2021-08-10 12:46:23",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:37",Update
202452,"2021-08-10 12:46:08","2021-08-10 12:46:12",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:26",Update
202197,"2021-08-10 11:27:04","2021-08-10 11:27:07",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 11:27:20",Update
202410,"2021-08-10 12:46:15","2021-08-10 12:46:18",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:31",Update
202083,"2021-08-10 12:47:01","2021-08-10 12:47:05",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:47:10",Update
202022,"2021-08-10 10:08:37","2021-08-10 10:08:43",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 10:09:02",Update
202531,"2021-08-10 12:46:58","2021-08-10 12:47:01",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:47:09",Update
202185,"2021-08-10 12:47:03","2021-08-10 12:47:06",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:47:12",Update
202279,"2021-08-10 12:46:31","2021-08-10 12:46:36",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:48",Update
202298,"2021-08-10 12:08:19","2021-08-10 12:08:22",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:08:45",Update
202295,"2021-08-10 12:46:10","2021-08-10 12:46:13",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:27",Update
202345,"2021-08-10 12:46:27","2021-08-10 12:46:33",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:48",Update
202392,"2021-08-10 12:46:00","2021-08-10 12:46:03",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:21",Update
202351,"2021-08-10 10:37:38","2021-08-10 10:38:37",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 10:38:46",Update
202354,"2021-08-10 11:14:02","2021-08-10 11:14:05",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 11:14:19",Update
202403,"2021-08-10 10:42:48","2021-08-10 10:42:51",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 10:43:07",Update
202023,"2021-08-10 12:46:23","2021-08-10 12:46:28",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:38",Update
202109,"2021-08-10 12:46:33","2021-08-10 12:46:36",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:51",Update
202459,"2021-08-10 10:58:57","2021-08-10 11:43:37",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 11:43:49",Update
202108,"2021-08-10 09:40:41","2021-08-10 12:46:54",200,"{""data_failed"":[],""message"":""Success""}","2021-08-10 12:46:58",Update
