B-9715-CXS,"2021-04-07 18:35:48",-17.5
B-9715-CXS,"2021-04-07 22:53:58",-18.0
B-9715-CXS,"2021-04-07 22:58:58",-18.1
B-9715-CXS,"2021-04-07 23:03:58",-18.3
B-9715-CXS,"2021-04-07 23:08:58",-18.5
B-9715-CXS,"2021-04-07 23:13:58",-18.7
B-9715-CXS,"2021-04-07 23:18:58",-19.0
B-9715-CXS,"2021-04-07 23:23:58",-18.9
B-9715-CXS,"2021-04-07 23:28:58",-19.2
B-9715-CXS,"2021-04-07 23:33:58",-19.3
B-9177-CXR,"2021-04-08 18:17:18",-17.5
B-9177-CXR,"2021-04-08 18:22:18",-17.5
B-9177-CXR,"2021-04-08 18:27:18",-17.5
B-9177-CXR,"2021-04-08 18:30:08",-17.5
B-9323-CXR,"2021-04-28 22:53:58.62",-17.2
B-9763-CXR,"2021-04-06 07:38:19",-13.1
B-9763-CXR,"2021-04-06 07:43:19",-13.0
B-9590-CXR,"2021-04-28 04:40:37",-12.6
B-9590-CXR,"2021-04-28 04:45:37",-12.6
B-9590-CXR,"2021-04-28 04:50:37",-12.5
B-9590-CXR,"2021-04-28 04:55:37",-13.1
B-9590-CXR,"2021-04-28 05:00:37",-13.8
B-9590-CXR,"2021-04-28 05:05:37",-14.3
B-9590-CXR,"2021-04-28 05:10:37",-14.2
B-9590-CXR,"2021-04-28 11:57:26",-12.4
B-9590-CXR,"2021-04-28 12:02:26",-13.1
B-9590-CXR,"2021-04-28 12:17:26",-12.0
W-9076-UQ,"2021-04-14 10:25:15",-11.0
W-9076-UQ,"2021-04-14 10:28:26",-11.2
W-9076-UQ,"2021-04-14 12:17:52",-11.4
W-9076-UQ,"2021-04-14 15:19:17",-11.3
W-9076-UQ,"2021-04-14 15:24:17",-11.8
W-9076-UQ,"2021-04-14 15:44:17",-11.5
W-9076-UQ,"2021-04-14 15:49:17",-11.9
W-9076-UQ,"2021-04-14 16:04:17",-11.4
W-9076-UQ,"2021-04-14 16:09:17",-11.9
W-9076-UQ,"2021-04-14 19:56:46",-11.0
