B-9715-CXS,"2021-05-04 20:30:52",-18.0
B-9715-CXS,"2021-05-04 20:30:56",-17.9
B-9323-CXR,"2021-05-17 22:13:24.43",-17.0
B-9323-CXR,"2021-05-26 21:41:16.02",-17.5
B-9323-CXR,"2021-05-26 21:46:17.02",-17.6
B-9323-CXR,"2021-05-26 22:06:20.78",-17.3
B-9323-CXR,"2021-05-26 22:11:21.79",-17.8
B-9323-CXR,"2021-05-26 22:31:25.87",-17.0
B-9323-CXR,"2021-05-26 22:31:52.82",-17.0
B-9323-CXR,"2021-05-30 23:54:25.36",-17.4
B-9323-CXR,"2021-05-30 23:59:25.37",-17.8
B-9323-CXR,"2021-05-31 00:04:25.38",-17.8
B-9256-CXS,"2021-05-10 00:13:12",-16.5
B-9504-CXR,"2021-05-21 10:01:38.33",-15.4
B-9728-CXR,"2021-05-21 11:23:50",-15.0
B-9728-CXR,"2021-05-21 11:28:50",-15.5
B-9728-CXR,"2021-05-21 11:33:50",-15.9
B-9728-CXR,"2021-05-21 11:38:50",-15.9
B-9879-CXR,"2021-05-18 05:52:21",-15.2
B-9879-CXR,"2021-05-18 05:57:21",-15.2
B-9879-CXR,"2021-05-18 06:02:21",-15.1
B-9879-CXR,"2021-05-18 06:07:21",-15.3
B-9879-CXR,"2021-05-18 06:12:21",-15.1
B-9879-CXR,"2021-05-18 06:17:21",-15.1
B-9879-CXR,"2021-05-18 06:22:21",-15.4
B-9879-CXR,"2021-05-18 06:27:21",-15.2
B-9052-CXS,"2021-05-07 01:12:12",-15.5
B-9052-CXS,"2021-05-07 01:17:12",-15.2
B-9590-CXR,"2021-05-04 02:12:19",-12.0
B-9590-CXR,"2021-05-04 02:17:19",-12.6
B-9590-CXR,"2021-05-04 02:22:19",-13.1
B-9590-CXR,"2021-05-04 02:22:49",-13.2
B-9590-CXR,"2021-05-04 02:46:04",-12.8
B-9590-CXR,"2021-05-04 02:51:04",-14.3
B-9590-CXR,"2021-05-04 02:56:04",-13.4
B-9590-CXR,"2021-05-04 03:01:04",-12.8
B-9590-CXR,"2021-05-04 03:06:04",-13.6
B-9590-CXR,"2021-05-04 03:11:04",-14.2
W-9076-UQ,"2021-05-09 15:07:35",-11.1
W-9076-UQ,"2021-05-09 15:12:35",-11.1
W-9076-UQ,"2021-05-09 22:28:48",-11.0
